UniProt ID,Gene,Protein name
Q12799,TCP10L3,T-complex protein 10A homolog
B9ZVM9,TCP10L2,T-complex protein 10A homolog 2
Q8WWU5,TCP11,T-complex protein 11 homolog
Q9NUJ3,TCP11L1,T-complex protein 11-like protein 1
Q8N4U5,TCP11L2,T-complex protein 11-like protein 2
Q5JU00,TCTE1,T-complex-associated testis-expressed protein 1
P33681,CD80,T-lymphocyte activation antigen CD80
P33681,CD80,T-lymphocyte activation antigen CD80
P42081,CD86,T-lymphocyte activation antigen CD86
P42081,CD86,T-lymphocyte activation antigen CD86
Q9HBG7,LY9,T-lymphocyte surface antigen Ly-9
Q13009,TIAM1,T-lymphoma invasion and metastasis-inducing protein 1
Q8IVF5,TIAM2,T-lymphoma invasion and metastasis-inducing protein 2
Q96NA8,TSNARE1,t-SNARE domain-containing protein 1
Q9UHF0,TAC3,Tachykinin-3
Q86UU9,TAC4,Tachykinin-4
Q16635,TAZ,Tafazzin
P57077,MAP3K7CL,TAK1-like protein
Q9Y4G6,TLN2,Talin-2
Q8N9U0,TC2N,Tandem C2 domains nuclear protein
A7MCY6,TBKBP1,TANK-binding kinase 1-binding protein 1
O95271,TNKS,Tankyrase-1
O15533,TAPBP,Tapasin
Q9BX59,TAPBPL,Tapasin-related protein
Q4KMQ1,TPRN,Taperin
Q13148,TARDBP,TAR DNA-binding protein 43
Q96GM8,TOE1,Target of EGR1 protein 1
O60784,TOM1,Target of Myb protein 1
Q9BPZ7,MAPKAP1,Target of rapamycin complex 2 subunit MAPKAP1
Q9BVC4,MLST8,Target of rapamycin complex subunit LST8
P13686,ACP5,Tartrate-resistant acid phosphatase type 5
Q7RTX1,TAS1R1,Taste receptor type 1 member 1
P62380,TBPL1,TATA box-binding protein-like protein 1
Q92804,TAF15,TATA-binding protein-associated factor 2N
Q92804,TAF15,TATA-binding protein-associated factor 2N
P20226,TBP,TATA-box-binding protein
Q86VP1,TAX1BP1,Tax1-binding protein 1
O14907,TAX1BP3,Tax1-binding protein 3
Q9BXI6,TBC1D10A,TBC1 domain family member 10A
Q9NVG8,TBC1D13,TBC1 domain family member 13
Q8TBP0,TBC1D16,TBC1 domain family member 16
Q96BZ9,TBC1D20,TBC1 domain family member 20
Q9NU19,TBC1D22B,TBC1 domain family member 22B
Q9ULP9,TBC1D24,TBC1 domain family member 24
Q3MII6,TBC1D25,TBC1 domain family member 25
Q86UD7,TBC1D26,TBC1 domain family member 26
Q2M2D7,TBC1D28,TBC1 domain family member 28
Q9BYX2,TBC1D2,TBC1 domain family member 2A
Q8IZP1,TBC1D3,TBC1 domain family member 3
O60343,TBC1D4,TBC1 domain family member 4
Q92609,TBC1D5,TBC1 domain family member 5
Q63HK5,TSHZ3,Teashirt homolog 3
Q96GX1,TCTN2,Tectonic-2
Q6NUS6,TCTN3,Tectonic-3
Q9UIF3,TEKT2,Tektin-2
Q9BXF9,TEKT3,Tektin-3
O15273,TCAP,Telethonin
O43156,TTI1,TELO2-interacting protein 1 homolog
Q9BUR4,WRAP53,Telomerase Cajal body protein 1
Q9BQ61,TRIR,Telomerase RNA component interacting RNase
Q8NHR7,TERB2,Telomere repeats-binding bouquet formation protein 2
P54274,TERF1,Telomeric repeat-binding factor 1
Q15554,TERF2,Telomeric repeat-binding factor 2
Q9NYB0,TERF2IP,Telomeric repeat-binding factor 2-interacting protein 1
P24821,TNC,Tenascin
P24821,TNC,Tenascin
Q92752,TNR,Tenascin-R
P22105,TNXB,Tenascin-X
Q9NT68,TENM2,Teneurin-2
Q9P273,TENM3,Teneurin-3
Q6N022,TENM4,Teneurin-4
Q9H2S6,TNMD,Tenomodulin
Q9HBL0,TNS1,Tensin-1
Q63HR2,TNS2,Tensin-2
Q8IZW8,TNS4,Tensin-4
P13385,TDGF1,Teratocarcinoma-derived growth factor 1
Q9BSI4,TINF2,TERF1-interacting nuclear factor 2
Q8NDF8,TENT4B,Terminal nucleotidyltransferase 4B
Q08629,SPOCK1,Testican-1
Q08629,SPOCK1,Testican-1
Q92563,SPOCK2,Testican-2
Q9BQ16,SPOCK3,Testican-3
P13056,NR2C1,Testicular receptor 2
Q9BZQ2,SHCBP1L,Testicular spindle-associated protein SHCBP1L
Q9UGI8,TES,Testin
Q86YL5,TDRP,Testis development-related protein
Q8IYF3,TEX11,Testis-expressed protein 11
Q9BXU0,TEX12,Testis-expressed protein 12
Q9BXU3,TEX13A,Testis-expressed protein 13A
Q8N6G2,TEX26,Testis-expressed protein 26
Q5JUR7,TEX30,Testis-expressed protein 30
Q5T0J7,TEX35,Testis-expressed protein 35
Q8N6V9,TEX9,Testis-expressed protein 9
Q8N6K0,TEX29,Testis-expressed sequence 29 protein
Q96LM6,TEX37,Testis-expressed sequence 37 protein
O14598,VCY,Testis-specific basic protein Y 1
Q9Y6F8,CDY1,Testis-specific chromodomain protein Y 1
Q9BZW7,TSGA10,Testis-specific gene 10 protein
O15482,TEX28,Testis-specific protein TEX28
Q9BXA7,TSSK1B,Testis-specific serine/threonine-protein kinase 1
Q96PF2,TSSK2,Testis-specific serine/threonine-protein kinase 2
Q96PN8,TSSK3,Testis-specific serine/threonine-protein kinase 3
A6NKD2,TSPY2,Testis-specific Y-encoded protein 2
P0CV99,TSPY4,Testis-specific Y-encoded protein 4
Q9UJ04,TSPYL4,Testis-specific Y-encoded-like protein 4
Q86VY4,TSPYL5,Testis-specific Y-encoded-like protein 5
Q9BZE9,ASPSCR1,Tether containing UBX domain for GLUT4
P05452,CLEC3B,Tetranectin
O95859,TSPAN12,Tetraspanin-12
O43657,TSPAN6,Tetraspanin-6
Q99614,TTC1,Tetratricopeptide repeat protein 1
Q96AE7,TTC17,Tetratricopeptide repeat protein 17:Tetratricopeptide repeat 2
Q96AE7,TTC17,Tetratricopeptide repeat protein 17:Tetratricopeptide repeat 3
Q6DKK2,TTC19,"Tetratricopeptide repeat protein 19, mitochondrial"
Q6PF05,TTC23L,Tetratricopeptide repeat protein 23-like
Q96NG3,ODAD4,Tetratricopeptide repeat protein 25
Q6P3X3,TTC27,Tetratricopeptide repeat protein 27
Q86WT1,TTC30A,Tetratricopeptide repeat protein 30A
Q5I0X7,TTC32,Tetratricopeptide repeat protein 32
Q6PID6,TTC33,Tetratricopeptide repeat protein 33
A6NLP5,TTC36,Tetratricopeptide repeat protein 36
Q5VTQ0,TTC39B,Tetratricopeptide repeat protein 39B
Q8N584,TTC39C,Tetratricopeptide repeat protein 39C
Q8N584,TTC39C,Tetratricopeptide repeat protein 39C
Q92623,TTC9,Tetratricopeptide repeat protein 9A
Q8N6N2,TTC9B,Tetratricopeptide repeat protein 9B
Q8N5M4,TTC9C,Tetratricopeptide repeat protein 9C
Q9BUL8,PDCD10,TFAR15
Q9UNN4,GTF2A1L,TFIIA-alpha and beta-like factor
P36897,TGFBR1,TGF-beta receptor type-1
P37173,TGFBR2,TGF-beta receptor type-2
Q96EK4,THAP11,THAP domain-containing protein 11
Q9H0W7,THAP2,THAP domain-containing protein 2
Q8WTV1,THAP3,THAP domain-containing protein 3
Q8WY91,THAP4,THAP domain-containing protein 4
Q8TBB0,THAP6,THAP domain-containing protein 6
Q8NA92,THAP8,THAP domain-containing protein 8
Q9H3S4,TPK1,Thiamin pyrophosphokinase 1
Q9BZV2,SLC19A3,Thiamine transporter 2
Q9BU02,THTPA,Thiamine-triphosphatase
P52888,THOP1,Thimet oligopeptidase
P51580,TPMT,Thiopurine S-methyltransferase
P51580,TPMT,Thiopurine S-methyltransferase
P10599,TXN,Thioredoxin
Q9H3N1,TMX1,Thioredoxin domain-containing protein 1
Q6PKC3,TXNDC11,Thioredoxin domain-containing protein 11:C-term
Q6PKC3,TXNDC11,Thioredoxin domain-containing protein 11:N-term
O95881,TXNDC12,Thioredoxin domain-containing protein 12
O95881,TXNDC12,Thioredoxin domain-containing protein 12
Q96J42,TXNDC15,Thioredoxin domain-containing protein 15
Q8N427,NME8,Thioredoxin domain-containing protein 3
Q8NBS9,TXNDC5,Thioredoxin domain-containing protein 5
Q86XW9,NME9,Thioredoxin domain-containing protein 6
O14530,TXNDC9,Thioredoxin domain-containing protein 9
Q16881,TXNRD1,"Thioredoxin reductase 1, cytoplasmic"
P30048,PRDX3,"Thioredoxin-dependent peroxide reductase, mitochondrial"
Q9H3M7,TXNIP,Thioredoxin-interacting protein
O43396,TXNL1,Thioredoxin-like protein 1
P83876,TXNL4A,Thioredoxin-like protein 4A
Q9NX01,TXNL4B,Thioredoxin-like protein 4B
Q7RTV5,PRXL2C,Thioredoxin-like protein AAED1
Q9Y320,TMX2,Thioredoxin-related transmembrane protein 2
Q9H1E5,TMX4,Thioredoxin-related transmembrane protein 4
Q16762,TST,Thiosulfate sulfurtransferase
Q16762,TST,Thiosulfate sulfurtransferase
Q8NFU3,TSTD1,Thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 1
Q96FV9,THOC1,THO complex subunit 1
Q86W42,THOC6,THO complex subunit 6 homolog
Q6I9Y2,THOC7,THO complex subunit 7 homolog
Q9NSU2,TREX1,Three prime repair exonuclease 1
Q9BQ50,TREX2,Three prime repair exonuclease 2
P26639,TARS1,"Threonine--tRNA ligase, cytoplasmic"
Q9BW92,TARS2,"Threonine--tRNA ligase, mitochondrial"
Q5VV42,CDKAL1,Threonylcarbamoyladenosine tRNA methylthiotransferase
P00734,F2,Thrombin
P40225,THPO,Thrombopoietin
P40225,THPO,Thrombopoietin
P40238,MPL,Thrombopoietin Receptor
Q9NS62,THSD1,Thrombospondin type-1 domain-containing protein 1
Q9UPZ6,THSD7A,Thrombospondin type-1 domain-containing protein 7A:Thrombospondin type-1 domain 17
Q9UPZ6,THSD7A,Thrombospondin type-1 domain-containing protein 7A:Thrombospondin type-1 domain 6
P07996,THBS1,Thrombospondin-1
P35442,THBS2,Thrombospondin-2
P35442,THBS2,Thrombospondin-2
P49746,THBS3,Thrombospondin-3
P35443,THBS4,Thrombospondin-4
Q8WU66,TSPEAR,Thrombospondin-type laminin G domain and EAR repeat-containing protein
P24557,TBXAS1,Thromboxane-A synthase
Q9NXG2,THUMPD1,THUMP domain-containing protein 1
Q9BV44,THUMPD3,THUMP domain-containing protein 3
P04216,THY1,Thy-1 membrane glycoprotein
Q969D9,TSLP,Thymic stromal lymphopoietin
O00142,TK2,"Thymidine kinase 2, mitochondrial"
P04183,TK1,"Thymidine kinase, cytosolic"
P19971,TYMP,Thymidine phosphorylase
P23919,DTYMK,Thymidylate kinase
P04818,TYMS,Thymidylate synthase
Q9P016,THYN1,Thymocyte nuclear protein 1
O94900,TOX,Thymocyte selection-associated high mobility group box protein TOX
P01266,TG,Thyroglobulin
P10827,THRA,Thyroid hormone receptor alpha
P10828,THRB,Thyroid hormone receptor beta
P07202,TPO,Thyroid peroxidase
P01222 | P01215,TSHB | CGA,Thyroid Stimulating Hormone
P01222 | P01215,TSHB | CGA,Thyroid Stimulating Hormone
Q9P031,CCDC59,Thyroid transcription factor 1-associated protein 26
Q10587,TEF,Thyrotroph embryonic factor
P16473,TSHR,Thyrotropin receptor
P05543,SERPINA7,Thyroxine-binding globulin
Q17RP2,TIGD6,Tigger transposable element-derived protein 6
Q07157,TJP1,Tight junction protein ZO-1
Q5JTD0,TJAP1,Tight junction-associated protein 1
Q9BVW5,TIPIN,TIMELESS-interacting protein
O75663,TIPRL,TIP41-like protein
Q86XR7,TICAM2,TIR domain-containing adapter molecule 2
P13726,F3,Tissue Factor
P13726,F3,Tissue Factor
P10646,TFPI,Tissue factor pathway inhibitor
P48307,TFPI2,Tissue factor pathway inhibitor 2
P00750,PLAT,Tissue-type plasminogen activator
Q8WZ42,TTN,Titin
Q96CP7,TLCD1,TLC domain-containing protein 1
A0PJX2,TLDC2,TLD domain-containing protein 2
Q7L0X0,TRIL,TLR4 interactor with leucine rich repeats:Cytoplasmic domain
Q7L0X0,TRIL,TLR4 interactor with leucine rich repeats:Extracellular domain
Q9BX74,TM2D1,TM2 domain-containing protein 1
A5PLL7 | Q13404,PEDS1 | UBE2V1,TMEM189-UBE2V1 fusion protein
Q13077,TRAF1,TNF receptor-associated factor 1
Q9BUZ4,TRAF4,TNF receptor-associated factor 4
Q9BUZ4,TRAF4,TNF receptor-associated factor 4
O00463,TRAF5,TNF receptor-associated factor 5
Q15025,TNIP1,TNFAIP3-interacting protein 1
Q8NFZ5,TNIP2,TNFAIP3-interacting protein 2
Q96KP6,TNIP3,TNFAIP3-interacting protein 3
Q9H0E2,TOLLIP,Toll-interacting protein
Q15399,TLR1,Toll-like receptor 1:Cytoplasmic domain
Q15399,TLR1,Toll-like receptor 1:Extracellular domain
Q9BXR5,TLR10,Toll-like receptor 10
O60603,TLR2,Toll-like receptor 2
O15455,TLR3,Toll-like receptor 3
O00206,TLR4,Toll-like receptor 4
O00206 | Q9Y6Y9,TLR4 | LY96,Toll-like receptor 4:Lymphocyte antigen 96 complex
O60602,TLR5,Toll-like receptor 5
Q9Y2C9,TLR6,Toll-like receptor 6
Q9NYK1,TLR7,Toll-like receptor 7
Q9NR97,TLR8,Toll-like receptor 8
P58753,TIRAP,Toll/interleukin-1 receptor domain-containing adapter protein
O43897,TLL1,Tolloid-like protein 1
O75674,TOM1L1,TOM1-like protein 1
Q6ZVM7,TOM1L2,TOM1-like protein 2
Q6UXN7,TOMM20L,TOMM20-like protein 1
Q8IYR6,TMEFF1,Tomoregulin-1
O14656,TOR1A,Torsin-1A
Q5JTV8,TOR1AIP1,Torsin-1A-interacting protein 1:Nuclear domain
Q5JTV8,TOR1AIP1,Torsin-1A-interacting protein 1:Perinuclear domain
Q8NFQ8,TOR1AIP2,Torsin-1A-interacting protein 2
Q9NXH8,TOR4A,Torsin-4A
Q96NM4,TOX2,TOX high mobility group box family member 2
O15405,TOX3,TOX high mobility group box family member 3
O43715,TRIAP1,TP53-regulated inhibitor of apoptosis 1
Q9Y2B4,TP53TG5,TP53-target gene 5 protein
Q56UQ5,FLJ44635,TPT1-like protein
Q9H4I3,TRABD,TraB domain-containing protein
Q92844,TANK,TRAF family member-associated NF-kappa-B activator
Q92844,TANK,TRAF family member-associated NF-kappa-B activator
Q96CG3,TIFA,TRAF-interacting protein with FHA domain-containing protein A
Q8TDR0,TRAF3IP1,TRAF3-interacting protein 1
Q9UPV9,TRAK1,Trafficking kinesin-binding protein 1
Q9Y5R8,TRAPPC1,Trafficking protein particle complex subunit 1
P48553,TRAPPC10,Trafficking protein particle complex subunit 10
A5PLN9,TRAPPC13,Trafficking protein particle complex subunit 13
P0DI81,TRAPPC2,Trafficking protein particle complex subunit 2
P0DI81,TRAPPC2,Trafficking protein particle complex subunit 2
O43617,TRAPPC3,Trafficking protein particle complex subunit 3
Q5T215,TRAPPC3L,Trafficking protein particle complex subunit 3-like protein
Q9Y296,TRAPPC4,Trafficking protein particle complex subunit 4
Q8IUR0,TRAPPC5,Trafficking protein particle complex subunit 5
O75865,TRAPPC6A,Trafficking protein particle complex subunit 6A
Q86SZ2,TRAPPC6B,Trafficking protein particle complex subunit 6B
Q96Q05,TRAPPC9,Trafficking protein particle complex subunit 9
Q9BV79,MECR,"Trans-2-enoyl-CoA reductase, mitochondrial"
Q96EM0,L3HYPDH,Trans-3-hydroxy-L-proline dehydratase
O43493,TGOLN2,Trans-Golgi network integral membrane protein 2
P37837,TALDO1,Transaldolase
P20061,TCN1,Transcobalamin-1
P20061,TCN1,Transcobalamin-1
P20062,TCN2,Transcobalamin-2
Q96HZ4,HES6,Transcription cofactor HES-6
Q14135,VGLL4,Transcription cofactor vestigial-like protein 4
Q96MN5,TCEANC2,Transcription elongation factor A N-terminal and central domain-containing protein 2
P23193,TCEA1,Transcription elongation factor A protein 1
Q15560,TCEA2,Transcription elongation factor A protein 2
Q15560,TCEA2,Transcription elongation factor A protein 2
O75764,TCEA3,Transcription elongation factor A protein 3
Q15170,TCEAL1,Transcription elongation factor A protein-like 1
Q9H3H9,TCEAL2,Transcription elongation factor A protein-like 2
Q969E4,TCEAL3,Transcription elongation factor A protein-like 3
Q96EI5,TCEAL4,Transcription elongation factor A protein-like 4
Q5H9L2,TCEAL5,Transcription elongation factor A protein-like 5
Q9BRU2,TCEAL7,Transcription elongation factor A protein-like 7
Q8IYN2,TCEAL8,Transcription elongation factor A protein-like 8
Q9UHQ7,TCEAL9,Transcription elongation factor A protein-like 9
Q99081,TCF12,Transcription factor 12
O43680,TCF21,Transcription factor 21
Q7RTU1,TCF23,Transcription factor 23
Q7RTU0,TCF24,Transcription factor 24
P15884,TCF4,Transcription factor 4
Q00059,TFAM,"Transcription factor A, mitochondrial"
P05412,JUN,Transcription factor AP-1
P05549,TFAP2A,Transcription factor AP-2 alpha
Q7Z6R9,TFAP2D,Transcription factor AP-2-delta
Q96K17,BTF3L4,Transcription factor BTF3 homolog 4
Q9H4W6,EBF3,Transcription factor COE3
Q9NZI6,TFCP2L1,Transcription factor CP2-like protein 1
Q14186,TFDP1,Transcription factor Dp-1
Q14188,TFDP2,Transcription factor Dp-2
P15923,TCF3,Transcription factor E2-alpha
O00716,E2F3,Transcription factor E2F3
P19532,TFE3,Transcription factor E3
P19484,TFEB,Transcription factor EB
O14948,TFEC,Transcription factor EC
Q9Y603,ETV7,Transcription factor ETV7
P43694,GATA4,Transcription factor GATA-4
Q14469,HES1,Transcription factor HES-1
Q5TGS1,HES3,Transcription factor HES-3
Q5TA89,HES5,Transcription factor HES-5
Q92664,GTF3A,Transcription factor IIIA
Q92994,BRF1,Transcription factor IIIB 90 kDa subunit
Q92994,BRF1,Transcription factor IIIB 90 kDa subunit
P17535,JUND,Transcription factor jun-D
P52954,LBX1,Transcription factor LBX1
Q9ULX9,MAFF,Transcription factor MafF
O15525,MAFG,Transcription factor MafG
Q16621,NFE2,Transcription factor NF-E2 45 kDa subunit
P17947,SPI1,Transcription factor PU.1
Q01201,RELB,Transcription factor RelB
P48380,RFX3,Transcription factor RFX3
P56693,SOX10,Transcription factor SOX-10
Q9UN79,SOX13,Transcription factor SOX-13
O95416,SOX14,Transcription factor SOX-14
P48431,SOX2,Transcription factor SOX-2
Q9Y651,SOX21,Transcription factor SOX-21
Q06945,SOX4,Transcription factor SOX-4
P35711,SOX5,Transcription factor SOX-5
P35712,SOX6,Transcription factor SOX-6
Q9BT81,SOX7,Transcription factor SOX-7
P57073,SOX8,Transcription factor SOX-8
Q3SY56,SP6,Transcription factor Sp6
Q8N5J4,SPIC,Transcription factor Spi-C
A6H8Y1,BDP1,Transcription factor TFIIIB component B'' homolog
O15391,YY2,Transcription factor YY2
P52657,GTF2A2,Transcription initiation factor IIA subunit 2
Q00403,GTF2B,Transcription initiation factor IIB
P29084,GTF2E2,Transcription initiation factor IIE subunit beta
P21675,TAF1,Transcription initiation factor TFIID subunit 1
Q12962,TAF10,Transcription initiation factor TFIID subunit 10
Q16514,TAF12,Transcription initiation factor TFIID subunit 12
Q6P1X5,TAF2,Transcription initiation factor TFIID subunit 2
Q15545,TAF7,Transcription initiation factor TFIID subunit 7
Q7Z7C8,TAF8,Transcription initiation factor TFIID subunit 8
O75486,SUPT3H,Transcription initiation protein SPT3 homolog
Q13263,TRIM28,Transcription intermediary factor 1-beta
O14867,BACH1,Transcription regulator protein BACH1
Q9BYV9,BACH2,Transcription regulator protein BACH2
P10242,MYB,Transcriptional activator Myb
Q00577,PURA,Transcriptional activator protein Pur-alpha
Q96QR8,PURB,Transcriptional activator protein Pur-beta
Q96BN2,TADA1,Transcriptional adapter 1
O75478,TADA2A,Transcriptional adapter 2-alpha
O75528,TADA3,Transcriptional adapter 3
P46937,YAP1,Transcriptional coactivator YAP1
P28347,TEAD1,Transcriptional enhancer factor TEF-1
Q15561,TEAD4,Transcriptional enhancer factor TEF-3
Q99594,TEAD3,Transcriptional enhancer factor TEF-5
P11308,ERG,Transcriptional regulator ERG
Q86T24,ZBTB33,Transcriptional regulator Kaiso
Q2TAL8,QRICH1,Transcriptional regulator QRICH1
P49711,CTCF,Transcriptional repressor CTCF
Q12986,NFX1,Transcriptional repressor NF-X1
P25490,YY1,Transcriptional repressor protein YY1
Q9Y4P3,TBL2,Transducin beta-like protein 2
P02786,TFRC,Transferrin receptor protein 1:Cytoplasmic domain
P02786,TFRC,Transferrin receptor protein 1:Extracellular domain
Q9UP52,TFR2,Transferrin receptor protein 2
Q9Y4A5,TRRAP,Transformation/transcription domain-associated protein
P62995,TRA2B,Transformer-2 protein homolog beta
O75410,TACC1,Transforming acidic coiled-coil-containing protein 1
Q9Y6A5,TACC3,Transforming acidic coiled-coil-containing protein 3
P01135,TGFA,Transforming growth factor alpha
Q86YC3,NRROS,Transforming growth factor beta activator LRRC33
Q03167,TGFBR3,Transforming growth factor beta receptor type 3
P01137,TGFB1,Transforming growth factor beta-1
P01137,TGFB1,Transforming growth factor beta-1
P01137,TGFB1,Transforming growth factor beta-1
Q14766,LTBP1,Transforming growth factor beta-1 binding protein 1
P61812,TGFB2,Transforming growth factor beta-2
P10600,TGFB3,Transforming growth factor beta-3
Q15582,TGFBI,Transforming growth factor-beta-induced protein ig-h3
P61586,RHOA,Transforming protein RhoA
Q01995,TAGLN,Transgelin
Q01995,TAGLN,Transgelin
P37802,TAGLN2,Transgelin-2
P37802,TAGLN2,Transgelin-2
Q9UI15,TAGLN3,Transgelin-3
O75762,TRPA1,Transient receptor potential cation channel subfamily A member 1
Q8NER1,TRPV1,Transient receptor potential cation channel subfamily V member 1
Q8NET8,TRPV3,Transient receptor potential cation channel subfamily V member 3
P55072,VCP,Transitional endoplasmic reticulum ATPase
P29401,TKT,Transketolase
P51854,TKTL1,Transketolase-like protein 1
Q14232,EIF2B1,Translation initiation factor eIF-2B subunit alpha
P49770,EIF2B2,Translation initiation factor eIF-2B subunit beta
Q9H2K0,MTIF3,"Translation initiation factor IF-3, mitochondrial"
Q96EY4,TMA16,Translation machinery-associated protein 16
Q9BSH4,TACO1,Translational activator of cytochrome c oxidase 1
P13693,TPT1,Translationally-controlled tumor protein
P13693,TPT1,Translationally-controlled tumor protein
P13693,TPT1,Translationally-controlled tumor protein
Q15631,TSN,Translin
Q99598,TSNAX,Translin-associated protein X
Q15785,TOMM34,Translocase of outer membrane 34 kDa subunit
Q9UGP8,SEC63,Translocation protein SEC63 homolog
P43307,SSR1,Translocon-associated protein subunit alpha
P43308,SSR2,Translocon-associated protein subunit beta
Q53R12,TM4SF20,Transmembrane 4 L6 family member 20
Q7Z6W1,TMCO2,Transmembrane and coiled-coil domain-containing protein 2
Q8N6Q1,TMCO5A,Transmembrane and coiled-coil domain-containing protein 5A
Q9ULS5,TMCC3,Transmembrane and coiled-coil domains protein 3:region 1
Q9ULS5,TMCC3,Transmembrane and coiled-coil domains protein 3:region 2
Q6UXZ0,TMIGD1,Transmembrane and immunoglobulin domain-containing protein 1
Q96BF3,TMIGD2,Transmembrane and immunoglobulin domain-containing protein 2
Q9BVT8,TMUB1,Transmembrane and ubiquitin-like domain-containing protein 1
Q71RG4,TMUB2,Transmembrane and ubiquitin-like domain-containing protein 2
P49755,TMED10,Transmembrane emp24 domain-containing protein 10
Q15363,TMED2,Transmembrane emp24 domain-containing protein 2
