UniProt ID	Gene	Protein name
O14836	TNFRSF13B	Tumor necrosis factor receptor superfamily member 13B
Q96RJ3	TNFRSF13C	Tumor necrosis factor receptor superfamily member 13C
Q92956	TNFRSF14	Tumor necrosis factor receptor superfamily member 14
Q92956	TNFRSF14	Tumor necrosis factor receptor superfamily member 14
Q92956	TNFRSF14	Tumor necrosis factor receptor superfamily member 14
P08138	NGFR	Tumor necrosis factor receptor superfamily member 16
Q02223	TNFRSF17	Tumor necrosis factor receptor superfamily member 17
Q9Y5U5	TNFRSF18	Tumor necrosis factor receptor superfamily member 18
Q9Y5U5	TNFRSF18	Tumor necrosis factor receptor superfamily member 18
Q9NS68	TNFRSF19	Tumor necrosis factor receptor superfamily member 19
Q969Z4	RELT	Tumor necrosis factor receptor superfamily member 19L
Q969Z4	RELT	Tumor necrosis factor receptor superfamily member 19L
P19438	TNFRSF1A	Tumor necrosis factor receptor superfamily member 1A
P20333	TNFRSF1B	Tumor necrosis factor receptor superfamily member 1B
P20333	TNFRSF1B	Tumor necrosis factor receptor superfamily member 1B
O75509	TNFRSF21	Tumor necrosis factor receptor superfamily member 21
O75509	TNFRSF21	Tumor necrosis factor receptor superfamily member 21
Q93038	TNFRSF25	Tumor necrosis factor receptor superfamily member 25
Q9HAV5	EDA2R	Tumor necrosis factor receptor superfamily member 27
P36941	LTBR	Tumor necrosis factor receptor superfamily member 3
P43489	TNFRSF4	Tumor necrosis factor receptor superfamily member 4
P25445	FAS	Tumor necrosis factor receptor superfamily member 6
P25445	FAS	Tumor necrosis factor receptor superfamily member 6
P25445	FAS	Tumor necrosis factor receptor superfamily member 6
P25445	FAS	Tumor necrosis factor receptor superfamily member 6
O95407	TNFRSF6B	Tumor necrosis factor receptor superfamily member 6B
P28908	TNFRSF8	Tumor necrosis factor receptor superfamily member 8
Q07011	TNFRSF9	Tumor necrosis factor receptor superfamily member 9
Q07011	TNFRSF9	Tumor necrosis factor receptor superfamily member 9
Q9UNE0	EDAR	Tumor necrosis factor receptor superfamily member EDAR
Q15628	TRADD	Tumor necrosis factor receptor type 1-associated DEATH domain protein
P98066	TNFAIP6	Tumor necrosis factor-inducible gene 6 protein
Q9H3D4	TP63	Tumor protein 63
Q16890	TPD52L1	Tumor protein D53
O43399	TPD52L2	Tumor protein D54
O14683	TP53I11	Tumor protein p53-inducible protein 11
Q8NBR0	TP53I13	Tumor protein p53-inducible protein 13
Q99816	TSG101	Tumor susceptibility gene 101 protein
P09758	TACSTD2	Tumor-associated calcium signal transducer 2
P09758	TACSTD2	Tumor-associated calcium signal transducer 2
Q12792	TWF1	Twinfilin-1
Q6IBS0	TWF2	Twinfilin-2
Q9GZX9	TWSG1	Twisted gastrulation protein homolog 1
Q8TAI1	TYMSOS	TYMS opposite strand protein
Q9Y274	ST3GAL6	"Type 2 lactosamine alpha-2,3-sialyltransferase"
Q14642	INPP5A	"Type I inositol 1,4,5-trisphosphate 5-phosphatase"
Q96PE3	INPP4A	"Type I inositol-3,4-bisphosphate 4-phosphatase"
P32019	INPP5B	"Type II inositol 1,4,5-trisphosphate 5-phosphatase"
O15327	INPP4B	"Type II inositol-3,4-bisphosphate 4-phosphatase"
Q8IVY1	C1orf210	Type III endosome membrane protein TEMP
P17735	TAT	Tyrosine aminotransferase
P54577	YARS1	"Tyrosine--tRNA ligase, cytoplasmic"
P00519	ABL1	Tyrosine-protein kinase ABL1
P51451	BLK	Tyrosine-protein kinase BLK
Q06187	BTK	Tyrosine-protein kinase BTK
Q06187	BTK	Tyrosine-protein kinase BTK
P41240	CSK	Tyrosine-protein kinase CSK
P16591	FER	Tyrosine-protein kinase Fer
P09769	FGR	Tyrosine-protein kinase Fgr
P06241	FYN	Tyrosine-protein kinase Fyn
P08631	HCK	Tyrosine-protein kinase HCK
O60674	JAK2	Tyrosine-protein kinase JAK2
P06239	LCK	Tyrosine-protein kinase Lck
P06239	LCK	Tyrosine-protein kinase Lck
P07948	LYN	Tyrosine-protein kinase Lyn
P07948	LYN	"Tyrosine-protein kinase Lyn, isoform B"
P35590	TIE1	"Tyrosine-protein kinase receptor Tie-1, soluble"
Q06418	TYRO3	Tyrosine-protein kinase receptor TYRO3
Q06418	TYRO3	Tyrosine-protein kinase receptor TYRO3
P34925	RYK	Tyrosine-protein kinase RYK
P43405	SYK	Tyrosine-protein kinase SYK:Protein kinase domain
P43405	SYK	Tyrosine-protein kinase SYK:Src Homology domain
P42680	TEC	Tyrosine-protein kinase Tec
P42680	TEC	Tyrosine-protein kinase Tec
Q01974	ROR2	Tyrosine-protein kinase transmembrane receptor ROR2
P07947	YES1	Tyrosine-protein kinase Yes
P43403	ZAP70	Tyrosine-protein kinase ZAP-70
P43403	ZAP70	Tyrosine-protein kinase ZAP-70
P18031	PTPN1	Tyrosine-protein phosphatase non-receptor type 1
Q06124	PTPN11	Tyrosine-protein phosphatase non-receptor type 11
Q06124	PTPN11	Tyrosine-protein phosphatase non-receptor type 11
Q12923	PTPN13	Tyrosine-protein phosphatase non-receptor type 13
P17706	PTPN2	Tyrosine-protein phosphatase non-receptor type 2
P29074	PTPN4	Tyrosine-protein phosphatase non-receptor type 4
P29350	PTPN6	Tyrosine-protein phosphatase non-receptor type 6
P35236	PTPN7	Tyrosine-protein phosphatase non-receptor type 7
P43378	PTPN9	Tyrosine-protein phosphatase non-receptor type 9
P78324	SIRPA	Tyrosine-protein phosphatase non-receptor type substrate 1
P78324	SIRPA	Tyrosine-protein phosphatase non-receptor type substrate 1
Q9NUW8	TDP1	Tyrosyl-DNA phosphodiesterase 1
Q9Y2Z4	YARS2	"Tyrosyl-tRNA synthetase, mitochondrial"
P09012	SNRPA	U1 small nuclear ribonucleoprotein A
P09234	SNRPC	U1 small nuclear ribonucleoprotein C
Q9BV90	SNRNP25	U11/U12 small nuclear ribonucleoprotein 25 kDa protein
P09661	SNRPA1	U2 small nuclear ribonucleoprotein A'
P08579	SNRPB2	U2 small nuclear ribonucleoprotein B''
Q9NYH9	UTP6	U3 small nucleolar RNA-associated protein 6 homolog
Q9BQ65	USB1	U6 snRNA phosphodiesterase
O15116	LSM1	U6 snRNA-associated Sm-like protein LSm1
P62310	LSM3	U6 snRNA-associated Sm-like protein LSm3
Q9Y4Z0	LSM4	U6 snRNA-associated Sm-like protein LSm4
Q96DE0	NUDT16	U8 snoRNA-decapping enzyme
P0CG47 | P51668	UBB | UBE2D1	UB2D1/PolyUbiquitin K48
P61077 | P0CG47	UBE2D3 | UBB	UB2D3/PolyUbiquitin K48
P68036 | P0CG47	UBE2L3 | UBB	UB2L3/PolyUbiquitin K48
P68036 | P0CG47	UBE2L3 | UBB	UB2L3/PolyUbiquitin K48
P61088 | Q13404	UBE2N | UBE2V1	UBE2N (Ubc13)/Uev1a Complex
Q13404 | P61088	UBE2V1 | UBE2N	UBE2N (Ubc13)/Uev1a Complex
Q15819 | P61088	UBE2V2 | UBE2N	UBE2N/UBE2V2 Complex
Q9UHD9	UBQLN2	Ubiquilin-2
Q9H347	UBQLN3	Ubiquilin-3
Q9NRR5	UBQLN4	Ubiquilin-4
Q9Y2Z9	COQ6	"Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial"
O75208	COQ9	"Ubiquinone biosynthesis protein COQ9, mitochondrial"
P62979	RPS27A	Ubiquitin
O94782	USP1	Ubiquitin carboxyl-terminal hydrolase 1
Q14694	USP10	Ubiquitin carboxyl-terminal hydrolase 10
P51784	USP11	Ubiquitin carboxyl-terminal hydrolase 11
O75317	USP12	Ubiquitin carboxyl-terminal hydrolase 12
P54578	USP14	Ubiquitin carboxyl-terminal hydrolase 14
Q9Y4E8	USP15	Ubiquitin carboxyl-terminal hydrolase 15
O94966	USP19	Ubiquitin carboxyl-terminal hydrolase 19
O75604	USP2	Ubiquitin carboxyl-terminal hydrolase 2
Q9UK80	USP21	Ubiquitin carboxyl-terminal hydrolase 21
Q9UPT9	USP22	Ubiquitin carboxyl-terminal hydrolase 22
Q9UHP3	USP25	Ubiquitin carboxyl-terminal hydrolase 25
Q96RU2	USP28	Ubiquitin carboxyl-terminal hydrolase 28
Q9Y6I4	USP3	Ubiquitin carboxyl-terminal hydrolase 3
Q70CQ3	USP30	Ubiquitin carboxyl-terminal hydrolase 30
Q13107	USP4	Ubiquitin carboxyl-terminal hydrolase 4
P62068	USP46	Ubiquitin carboxyl-terminal hydrolase 46
P45974	USP5	Ubiquitin carboxyl-terminal hydrolase 5
P40818	USP8	Ubiquitin carboxyl-terminal hydrolase 8
Q92560	BAP1	Ubiquitin carboxyl-terminal hydrolase BAP1
Q9NQC7	CYLD	Ubiquitin carboxyl-terminal hydrolase CYLD
P09936	UCHL1	Ubiquitin carboxyl-terminal hydrolase isozyme L1
Q9Y5K5	UCHL5	Ubiquitin carboxyl-terminal hydrolase isozyme L5
Q14139	UBE4A	Ubiquitin conjugation factor E4 A
O15205	UBD	Ubiquitin D
Q8WUN7	UBTD2	Ubiquitin domain-containing protein 2
Q92890	UFD1	Ubiquitin recognition factor in ER-associated degradation protein 1
Q96DC9	OTUB2	Ubiquitin thioesterase OTUB2
Q96BN8	OTULIN	Ubiquitin thioesterase otulin
Q9UGI0	ZRANB1	Ubiquitin thioesterase ZRANB1
P22314	UBA1	Ubiquitin-activating enzyme E1
P57075	UBASH3A	Ubiquitin-associated and SH3 domain-containing protein A
Q8TF42	UBASH3B	Ubiquitin-associated and SH3 domain-containing protein B
Q9BSL1	UBAC1	Ubiquitin-associated domain-containing protein 1
P49459	UBE2A	Ubiquitin-conjugating enzyme E2 A
P63146	UBE2B	Ubiquitin-conjugating enzyme E2 B
O00762	UBE2C	Ubiquitin-conjugating enzyme E2 C
O00762	UBE2C	Ubiquitin-conjugating enzyme E2 C
P51668	UBE2D1	Ubiquitin-conjugating enzyme E2 D1
P62837	UBE2D2	Ubiquitin-conjugating enzyme E2 D2
P61077	UBE2D3	Ubiquitin-conjugating enzyme E2 D3
P61077	UBE2D3	Ubiquitin-conjugating enzyme E2 D3
Q9Y2X8	UBE2D4	Ubiquitin-conjugating enzyme E2 D4
P51965	UBE2E1	Ubiquitin-conjugating enzyme E2 E1
Q969T4	UBE2E3	Ubiquitin-conjugating enzyme E2 E3
P62253	UBE2G1	Ubiquitin-conjugating enzyme E2 G1
P60604	UBE2G2	Ubiquitin-conjugating enzyme E2 G2
P62256	UBE2H	Ubiquitin-conjugating enzyme E2 H
Q9Y385	UBE2J1	Ubiquitin-conjugating enzyme E2 J1
P61086	UBE2K	Ubiquitin-conjugating enzyme E2 K
P68036	UBE2L3	Ubiquitin-conjugating enzyme E2 L3
P61088	UBE2N	Ubiquitin-conjugating enzyme E2 N
Q7Z7E8	UBE2Q1	Ubiquitin-conjugating enzyme E2 Q1
Q7Z7E8	UBE2Q1	Ubiquitin-conjugating enzyme E2 Q1
Q8WVN8	UBE2Q2	Ubiquitin-conjugating enzyme E2 Q2
P49427	CDC34	Ubiquitin-conjugating enzyme E2 R1
Q712K3	UBE2R2	Ubiquitin-conjugating enzyme E2 R2
Q712K3	UBE2R2	Ubiquitin-conjugating enzyme E2 R2
Q16763	UBE2S	Ubiquitin-conjugating enzyme E2 S
Q9NPD8	UBE2T	Ubiquitin-conjugating enzyme E2 T
Q13404	UBE2V1	Ubiquitin-conjugating enzyme E2 variant 1
Q15819	UBE2V2	Ubiquitin-conjugating enzyme E2 variant 2
Q96B02	UBE2W	Ubiquitin-conjugating enzyme E2 W
Q9H832	UBE2Z	Ubiquitin-conjugating enzyme E2 Z
P61960	UFM1	Ubiquitin-fold modifier 1
Q9Y3C8	UFC1	Ubiquitin-fold modifier-conjugating enzyme 1
Q8WVY7	UBLCP1	Ubiquitin-like domain-containing CTD phosphatase 1
Q9GZZ9	UBA5	Ubiquitin-like modifier-activating enzyme 5
A0AVT1	UBA6	Ubiquitin-like modifier-activating enzyme 6
P41226	UBA7	Ubiquitin-like modifier-activating enzyme 7
O95352	ATG7	Ubiquitin-like modifier-activating enzyme ATG7
O95164	UBL3	Ubiquitin-like protein 3
P11441	UBL4A	Ubiquitin-like protein 4A
Q9BZL1	UBL5	Ubiquitin-like protein 5
Q96S82	UBL7	Ubiquitin-like protein 7
P05161	ISG15	Ubiquitin-like protein ISG15
P05161	ISG15	Ubiquitin-like protein ISG15
Q15843	NEDD8	Ubiquitin-like protein Nedd8
Q9NT62	ATG3	Ubiquitin-like-conjugating enzyme ATG3
Q05086	UBE3A	Ubiquitin-protein ligase E3A
Q9BTM9	URM1	Ubiquitin-related modifier 1
O14933	UBE2L6	Ubiquitin/ISG15-conjugating enzyme E2 L6
P62979	RPS27A	"Ubiquitin+1, truncated mutation for UbB"
O94782 | Q8TAF3	USP1 | WDR48	UBP1/WDR48 Complex
P62068 | Q8TAF3	USP46 | WDR48	UBP46/WDR48 Complex
Q14CS0	UBXN2B	UBX domain-containing protein 2B
Q92575	UBXN4	UBX domain-containing protein 4:Cytoplasmic domain 1
Q92575	UBXN4	UBX domain-containing protein 4:Cytoplasmic domain 2
Q6ZMB0	B3GNT6	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6"
Q7Z7M8	B3GNT8	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8"
Q14376	GALE	UDP-glucose 4-epimerase
O60701	UGDH	UDP-glucose 6-dehydrogenase
Q8NBZ7	UXS1	UDP-glucuronic acid decarboxylase 1
P22309	UGT1A1	UDP-glucuronosyltransferase 1-1
P19224	UGT1A6	UDP-glucuronosyltransferase 1-6
Q9HAW9	UGT1A8	UDP-glucuronosyltransferase 1-8
P0DTE4	UGT2A1	UDP-glucuronosyltransferase 2A1
P54855	UGT2B15	UDP-glucuronosyltransferase 2B15
O15294	OGT	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit
Q16222	UAP1	UDP-N-acetylhexosamine pyrophosphorylase
Q8TBC4 | Q13564	UBA3 | NAE1	ULA1/UBA3
P30085	CMPK1	UMP-CMP kinase
P30085	CMPK1	UMP-CMP kinase
Q6NSJ0	MYORG	Uncharacterized family 31 glucosidase KIAA1161:Cytoplasmic domain
Q6NSJ0	MYORG	Uncharacterized family 31 glucosidase KIAA1161:Extracellular domain
Q9BRF8	CPPED1	Uncharacterized metallophosphoesterase CSTP1
Q8TEF2	C10orf105	Uncharacterized protein C10orf105
Q96D05	FAM241B	Uncharacterized protein C10orf35
Q9BRQ4	CFAP300	Uncharacterized protein C11orf70
Q6NUJ2	C11orf87	Uncharacterized protein C11orf87
C9JXX5	C11orf94	Uncharacterized protein C11orf94
Q8N812	C12orf76	Uncharacterized protein C12orf76
Q9H972	C14orf93	Uncharacterized protein C14orf93
Q5XKK7	FAM219B	Uncharacterized protein C15orf17
Q96MC5	BMERB1	Uncharacterized protein C16orf45
Q8IYS4	DNAAF8	Uncharacterized protein C16orf71
Q9BQA9	CYBC1	Uncharacterized protein C17orf62
Q0P5P2	C17orf67	Uncharacterized protein C17orf67
Q8N4C9	C17orf78	Uncharacterized protein C17orf78:C-term
Q8N4C9	C17orf78	Uncharacterized protein C17orf78:N-term
A1L188	NDUFAF8	Uncharacterized protein C17orf89
Q8IYD9	LAS2	Uncharacterized protein C18orf54
Q8NEA5	C19orf18	Uncharacterized protein C19orf18
I3L1E1	C19orf84	Uncharacterized protein C19orf84
Q9H7X2	C1orf115	Uncharacterized protein C1orf115
Q5T7R7	C1orf185	Uncharacterized protein C1orf185
Q6ZWK4	RHEX	Uncharacterized protein C1orf186
Q9H425	C1orf198	Uncharacterized protein C1orf198
A1L170	C1orf226	Uncharacterized protein C1orf226
Q9BWL3	C1orf43	Uncharacterized protein C1orf43
Q9BV19	C1orf50	Uncharacterized protein C1orf50
Q96LM9	C20orf173	Uncharacterized protein C20orf173
A1L168	C20orf202	Uncharacterized protein C20orf202
P57076	CFAP298	Uncharacterized protein C21orf59
Q96NT3	GUCD1	Uncharacterized protein C22orf13
Q8WYQ4	C22orf15	Uncharacterized protein C22orf15
Q6UXQ4	C2orf66	Uncharacterized protein C2orf66
Q8N5S3	C2orf73	Uncharacterized protein C2orf73
Q9UK00	C3orf18	Uncharacterized protein C3orf18
Q8N8J7	FAM241A	Uncharacterized protein C4orf32
Q96KX1	C4orf36	Uncharacterized protein C4orf36
Q6UWT4	C5orf46	Uncharacterized protein C5orf46
O75223	GGCT	Uncharacterized protein C7orf24
Q9H7B7	PKD1L1-AS1 | C7orf69	Uncharacterized protein C7orf69
E0CX11	STMP1	Uncharacterized protein C7orf73
Q8TB03	CXorf38	Uncharacterized protein CXorf38
Q15053	KIAA0040	Uncharacterized protein KIAA0040
Q96AT1	KIAA1143	Uncharacterized protein KIAA1143
Q3SXP7	SHISAL1	Uncharacterized protein KIAA1644
Q8IYS2	KIAA2013	Uncharacterized protein KIAA2013
Q6UX82	LYPD8	Uncharacterized protein UNQ511/PRO1026
Q9UM54	MYO6	Unconventional myosin-VI
Q8WVF2	UCMA	Unique cartilage matrix-associated protein
Q9HB07	MYG1	"UPF0160 protein MYG1, mitochondrial"
Q9BZE7	C22orf23	UPF0193 protein EVG1
Q8WUR7	C15orf40	UPF0235 protein C15orf40
Q9UPX6	MINAR1	UPF0258 protein KIAA1024
Q5VUM1	SDHAF4	UPF0369 protein C6orf57
Q14CZ0	C16orf72	UPF0472 protein C16orf72
Q5UCC4	EMC10	UPF0510 protein INM02
Q2NKX9	C2orf68	UPF0561 protein C2orf68
Q9Y224	RTRAF	UPF0568 protein C14orf166
A8MWY0	ELAPOR2	UPF0577 protein KIAA1324-like
Q6UXG2	ELAPOR1	UPF0577 protein KIAA1324:Cytoplasmic domain
Q6UXG2	ELAPOR1	UPF0577 protein KIAA1324:Extracellular domain
Q6ZVL6	KIAA1549L	UPF0606 protein KIAA1549L
Q5BKX5	C19orf54	UPF0692 protein C19orf54
Q9H3H3	C11orf68	UPF0696 protein C11orf68
Q9H6J7	CSTPP1	UPF0705 protein C11orf49
Q9H6J7	CSTPP1	UPF0705 protein C11orf49
Q8TCD1	C18orf32	UPF0729 protein C18orf32
P22415	USF1	Upstream stimulatory factor 1
Q96BW1	UPRT	Uracil phosphoribosyltransferase homolog
P13051	UNG	Uracil-DNA glycosylase
Q13336	SLC14A1	Urea transporter 1
Q15849	SLC14A2	Urea transporter 2
O95848	NUDT14	Uridine diphosphate glucose pyrophosphatase
Q16831	UPP1	Uridine phosphorylase 1
O95045	UPP2	Uridine phosphorylase 2
Q9HA47	UCK1	Uridine-cytidine kinase 1
Q9BZX2	UCK2	Uridine-cytidine kinase 2
Q969E3	UCN3	Urocortin-3
Q03405	PLAUR	Urokinase plasminogen activator surface receptor
P00749	PLAU	Urokinase-type plasminogen activator
P07911	UMOD	Uromodulin
Q5DID0	UMODL1	Uromodulin-like 1
Q9Y2C2	UST	Uronyl 2-sulfotransferase
B0FP48	UPK3BL1	Uroplakin-3b-like protein
P06132	UROD	Uroporphyrinogen decarboxylase
P10746	UROS	Uroporphyrinogen-III synthase
O95399	UTS2	Urotensin-2
Q9UKP6	UTS2R	Urotensin-2 receptor
Q765I0	UTS2B	Urotensin-2B
Q15853	USF2	USF2
Q8TAF3 | O75317	WDR48 | USP12	USP12/WDR48 Complex
Q16851	UGP2	UTP--glucose-1-phosphate uridylyltransferase
P54725	RAD23A	UV excision repair protein RAD23 homolog A
P54727	RAD23B	UV excision repair protein RAD23 homolog B
Q86XK7	VSIG1	V-set and immunoglobulin domain-containing protein 1
Q8N0Z9	VSIG10	V-set and immunoglobulin domain-containing protein 10
Q86VR7	VSIG10L	V-set and immunoglobulin domain-containing protein 10-like
Q96IQ7	VSIG2	V-set and immunoglobulin domain-containing protein 2
Q9Y279	VSIG4	V-set and immunoglobulin domain-containing protein 4
P0DPA2	VSIG8	V-set and immunoglobulin domain-containing protein 8
Q6UX27	VSTM1	V-set and transmembrane domain-containing protein 1
Q6UX27	VSTM1	V-set and transmembrane domain-containing protein 1
Q96N03	VSTM2L	V-set and transmembrane domain-containing protein 2-like protein
Q8IW00	VSTM4	V-set and transmembrane domain-containing protein 4
Q9H7M9	VSIR	V-type immunoglobulin domain-containing suppressor of T-cell activation:Cytoplasmic domain
Q9H7M9	VSIR	V-type immunoglobulin domain-containing suppressor of T-cell activation:Extracellular domain
Q8NEY4	ATP6V1C2	V-type proton ATPase subunit C 2
Q16864	ATP6V1F	V-type proton ATPase subunit F
P15918	RAG1	V(D)J recombination-activating protein 1
P21283	ATP6V1C1	Vacuolar ATP synthase subunit C 1
O75436	VPS26A	Vacuolar protein sorting-associated protein 26A
Q4G0F5	VPS26B	Vacuolar protein sorting-associated protein 26B
Q9UK41	VPS28	Vacuolar protein sorting-associated protein 28 homolog
Q9UBQ0	VPS29	Vacuolar protein sorting-associated protein 29
Q9UN37	VPS4A	Vacuolar protein sorting-associated protein 4A
O75351	VPS4B	Vacuolar protein sorting-associated protein 4B
Q5VIR6	VPS53	Vacuolar protein sorting-associated protein 53 homolog
Q9NP79	VTA1	Vacuolar protein sorting-associated protein VTA1 homolog
Q9BRG1	VPS25	Vacuolar protein-sorting-associated protein 25
Q96H20	SNF8	Vacuolar-sorting protein SNF8
Q86WA6	BPHL	Valacyclovir hydrolase
P26640	VARS1	Valine--tRNA ligase
Q8TAA9	VANGL1	Vang-like protein 1
Q9H320	VCX	Variable charge X-linked protein 1
Q9NNX9	VCX3A	Variable charge X-linked protein 3
Q16853	AOC3	Vascular adhesion protein-1
P19320	VCAM1	Vascular cell adhesion protein 1
P19320	VCAM1	Vascular cell adhesion protein 1
P15692	VEGFA	Vascular endothelial growth factor A
P15692	VEGFA	"Vascular endothelial growth factor A, isoform 121"
P15692	VEGFA	"Vascular endothelial growth factor A, isoform 121"
P49765	VEGFB	Vascular endothelial growth factor B
P49767	VEGFC	Vascular endothelial growth factor C
O43915	VEGFD	Vascular endothelial growth factor D
O43915	VEGFD	Vascular endothelial growth factor D
P17948	FLT1	Vascular endothelial growth factor receptor 1
P17948	FLT1	Vascular endothelial growth factor receptor 1
P35968	KDR	Vascular endothelial growth factor receptor 2
P35916	FLT4	Vascular endothelial growth factor receptor 3
P35916	FLT4	Vascular endothelial growth factor receptor 3
O95498	VNN2	Vascular non-inflammatory molecule 2
O95498	VNN2	Vascular non-inflammatory molecule 2
P01282	VIP	Vasoactive Intestinal Peptide
P50552	VASP	Vasodilator-stimulated phosphoprotein
Q6EMK4	VASN	Vasorin
P13611	VCAN	Versican core protein
P13612 | P05556	ITGA4 | ITGB1	Very Late Antigen-4
O14975	SLC27A2	Very long-chain acyl-CoA synthetase
P49748	ACADVL	"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial"
P98155	VLDLR	Very low-density lipoprotein receptor
Q96AJ9	VTI1A	Vesicle transport through interaction with t-SNAREs homolog 1A
Q9UEU0	VTI1B	Vesicle transport through interaction with t-SNAREs homolog 1B
P23763	VAMP1	Vesicle-associated membrane protein 1
P63027	VAMP2	Vesicle-associated membrane protein 2
P63027	VAMP2	Vesicle-associated membrane protein 2
Q15836	VAMP3	Vesicle-associated membrane protein 3
O75379	VAMP4	Vesicle-associated membrane protein 4
P51809	VAMP7	Vesicle-associated membrane protein 7
Q9BV40	VAMP8	Vesicle-associated membrane protein 8
Q9P0L0	VAPA	Vesicle-associated membrane protein-associated protein A
O95292	VAPB	Vesicle-associated membrane protein-associated protein B/C
P46459	NSF	Vesicle-fusing ATPase
Q96IW7	SEC22A	Vesicle-trafficking protein SEC22a
Q12907	LMAN2	Vesicular integral-membrane protein VIP36
Q12907	LMAN2	Vesicular integral-membrane protein VIP36
Q96AW1	VOPP1	"Vesicular, overexpressed in cancer, prosurvival protein 1"
Q00341	HDLBP	Vigilin
P09327	VIL1	Villin-1
O15195	VILL	Villin-like protein
P08670	VIM	Vimentin
Q2NL98	VMAC	Vimentin-type intermediate filament-associated coiled-coil protein
